index,Unnamed: 0,headline_no_site,site,time,country,bias,year
1123,124450,Pervert's horrific abuse of young girl who he held captive in 'torture den',mirror.co.uk,2018-08-22 07:00:00+00:00,UK,0.1666666666666666,2018
1124,375560,"Uttar Pradesh: Woman finds out after 6 years that husband Sonu was actually Aslam, tortured when she protested, case filed",opindia.com,2020-02-15 08:00:00+00:00,India,0.3333333333333333,2020
1125,254899,10 children allegedly tortured in Fairfield home; mother denies abuse,sfgate.com,2018-05-15 07:00:00+00:00,USA,0.1666666666666666,2018
1126,205453,Woman recognises dead brother in Syrian torture pictures,thetimes.co.uk,2017-02-04 08:00:00+00:00,UK,0.1666666666666666,2017
1127,137168,"Girl Tortured by Father, Stepmother Rescued in Hyderabad",newindianexpress.com,2015-07-08 07:00:00+00:00,India,0.3333333333333333,2015
1128,303583,"West Bengal: 54 year old woman tortured, gangraped by four youths in village",asianetnews.com,2020-09-18 07:00:00+00:00,India,0.1666666666666666,2020
1129,132828,Indian Woman Allegedly Tortured And Starved To Death By Son In Dubai,ndtv.com,2019-06-19 07:00:00+00:00,India,0.1666666666666666,2019
1130,364803,Mother of burnt Pretoria girls appears in court in connection to the murder,Citizen.co.za,2021-02-10 08:00:00+00:00,South Africa,0.3333333333333333,2021
1131,92248,Former student from Blackburn becomes first British woman to fight Isis in Syria,independent.co.uk,2017-02-10 08:00:00+00:00,UK,0.1666666666666666,2017
1132,78594,"Woman who allegedly stabbed daughter in burning house, snatched other child, arrested after hunt",foxnews.com,2018-05-15 07:00:00+00:00,UK,0.3333333333333333,2018
1133,269067,Kristian Haggerty’s Sister﻿﻿﻿ Left the Shadiest Comment on Demi Burnett’s Instagram,cosmopolitan.com,2019-10-30 07:00:00+00:00,India,0.0,2019
1134,24907,Family saved from burning home by 6 year old girl,cbsnews.com,2014-12-02 08:00:00+00:00,USA,0.1666666666666666,2014
1135,95180,New York man hails cab after 'abandoning woman trapped in his burning car',independent.co.uk,2017-10-16 07:00:00+00:00,UK,0.1666666666666666,2017
1136,333753,Hobbies To Consider For The New Year: Debra Reyburn Shares Her Watercolor Passion,npr.org,2020-01-02 08:00:00+00:00,USA,0.1666666666666666,2020
1137,53826,"Dowry deaths: Woman and her 2 kids burnt alive by husband, in laws in UP",dnaindia.com,2018-07-06 07:00:00+00:00,India,0.3333333333333333,2018
1138,121696,Man jailed for life after pouring paint down his girlfriend's throat and burning her alive,metro.co.uk,2017-05-11 07:00:00+00:00,UK,0.1666666666666666,2017
1139,319797,"Allan Burns, Co Creator of ‘The Mary Tyler Moore Show,’ Dies at 85",hollywoodreporter.com,2021-01-31 08:00:00+00:00,USA,0.0,2021
1140,272612,Golden Globes: Lady Gaga Shouts 'It's True!' As Hosts Poke Fun At Her Infamous '100 People' Line,huffingtonpost.co.uk,2019-01-07 08:00:00+00:00,UK,0.3333333333333333,2019
1141,186973,The Duchess of Northumberland and her world famous Poison Garden,telegraph.co.uk,2010-06-09 07:00:00+00:00,UK,0.3333333333333333,2010
1142,189161,Queen of Cartels: most famous female leader of Mexico's underworld speaks out,theguardian.com,2016-05-16 07:00:00+00:00,India,0.3333333333333333,2016
1143,366759,Emily Blunt had the best response to her daughter asking if she was famous,cosmopolitan.com,2021-05-26 07:00:00+00:00,India,0.5,2021
1144,340001,"Ada Byron inherited much from her father, the famous poet. But she wrote programs all on her own",scroll.in,2020-12-10 08:00:00+00:00,India,0.3333333333333333,2020
1145,183412,What Lady Lucan's letters   found hidden under floorboards   reveal about her husband and that infamous murder,telegraph.co.uk,2019-06-04 07:00:00+00:00,UK,0.3333333333333333,2019
1146,45143,St Johnstone tea lady famous for bust up with Rangers legend Graeme Souness dies aged 72,dailyrecord.co.uk,2017-04-14 07:00:00+00:00,UK,0.1666666666666666,2017
1147,61724,Emma Watson Reveals College Made Her Feel Famous—Find Out Why!,eonline.com,2013-06-25 07:00:00+00:00,USA,0.1666666666666666,2013
1148,236980,Gayle King Says R. Kelly Spat on Her During Infamous Interview,complex.com,2019-10-26 07:00:00+00:00,USA,0.1666666666666666,2019
1149,144100,Even Famous And Successful Black Women Can Encounter Serious Pregnancy Complications,npr.org,2018-08-10 07:00:00+00:00,USA,0.1666666666666666,2018
1150,212850,Andy Murray's wife Kim Sears gives birth to baby girl,usatoday.com,2016-02-09 08:00:00+00:00,USA,0.3333333333333333,2016
1151,288546,Murder accused wife awaits her trial date,dispatchlive.co.za,2017-03-25 07:00:00+00:00,South Africa,0.3333333333333333,2017
1152,129321,Wife of American Killed in Barcelona Attack Says She Lost 'Love of My Life',nbcnews.com,2017-08-20 07:00:00+00:00,USA,0.3333333333333333,2017
1153,179480,Jamie Oliver’s wife Jools pays heart breaking tribute to ‘two angels’ as she opens up on her miscarriages,standard.co.uk,2018-10-16 07:00:00+00:00,UK,0.5,2018
1154,313819,Rafael Nadal wife: Who is Xisca Perello and how did she meet the tennis superstar?,express.co.uk,2020-11-15 08:00:00+00:00,UK,0.1666666666666666,2020
1155,68773,Strictly supportive! Sir Bruce Forsyth secretly nursing first wife as she battles dementia,express.co.uk,2013-11-02 07:00:00+00:00,UK,0.3333333333333333,2013
1156,180190,Balham murder: man charged with killing wife after she died from 'multiple injuries' in south London,standard.co.uk,2018-11-14 08:00:00+00:00,UK,0.3333333333333333,2018
1157,43401,Mum 'starved by twisted husband who wanted size 0 wife ended up just five stones',dailyrecord.co.uk,2019-07-27 07:00:00+00:00,UK,0.3333333333333333,2019
1158,369619,"My wife’s brother, 60, lives with his mom. He thinks the house belongs to him. What should happen after my mother in law dies?",marketwatch.com,2021-05-10 07:00:00+00:00,USA,0.1666666666666666,2021
1159,357501,My Wife Had an Affair With a Woman. Why Am I Relieved?,slate.com,2020-07-23 07:00:00+00:00,USA,0.1666666666666666,2020
1160,266520,Woman branded 'worst neighbour ever' hits back   and insists SHE is the victim,birminghammail.co.uk,2019-08-12 07:00:00+00:00,UK,0.3333333333333333,2019
1161,145579,Mother Of Victim: More Killed By GM Ignition Switch Defect,npr.org,2014-04-01 07:00:00+00:00,USA,0.1666666666666666,2014
1162,211204,Rape victims must be examined by female doctor: Report | Goa News,timesofindia.com,2014-08-04 07:00:00+00:00,India,0.1666666666666666,2014
1163,123292,FGM: Women with vaginal piercings to be classed as victims of 'genital mutilation' under new health rules,mirror.co.uk,2015-03-18 07:00:00+00:00,UK,0.1666666666666666,2015
1164,36824,Frankie Boyle: Down's syndrome jokes provoke victim's mother,dailymail.co.uk,2010-04-09 07:00:00+00:00,India,0.1666666666666666,2010
1165,14591,Recovering Brain Eating Amoeba Victim Learns to Enjoy the Water Again,abcnews.go.com,2013-09-07 07:00:00+00:00,USA,0.0,2013
1166,116203,Sister of murder victim makes emotional appeal for help on tenth anniversary of killing,manchestereveningnews.co.uk,2014-03-24 07:00:00+00:00,UK,0.1666666666666666,2014
1167,228337,Report: Mothers of both Zach and Courtney Smith claim ex OSU assistant is victim of retaliatory plot by ex wife,yahoo.com,2018-08-09 07:00:00+00:00,India,0.3333333333333333,2018
1168,29050,Graveyard grabber suspect arrested after second victim comes forward,chron.com,2017-06-19 07:00:00+00:00,USA,0.0,2017
1169,251092,"Japan must boost protection for sexual harassment victims, says Abe rival Noda",reuters.com,2018-05-11 07:00:00+00:00,USA,0.0,2018
1170,273307,Student Emily Temple Wood Writes A New 'Women In Science' Wikipedia Entry Every Time She's Harassed,huffingtonpost.co.uk,2016-03-14 07:00:00+00:00,UK,0.1666666666666666,2016
1171,276360,HUNDREDS march through Liverpool to end sexual harassment,liverpoolecho.co.uk,2017-05-05 07:00:00+00:00,UK,0.0,2017
1172,197047,"‘Saseendran harassed me many times, I recorded the calls’: Mangalam woman journo goes to court",thenewsminute.com,2017-04-06 07:00:00+00:00,India,0.1666666666666666,2017
1173,99359,Alok Nath's Co star Himani Shivpuri Shares The Incident When Sanskaari Actor Sexually Harassed Her During The,india.com,2018-10-13 07:00:00+00:00,India,0.1666666666666666,2018
1174,27338,"Female lawmakers, staffers and lobbyists speak out on 'pervasive' harassment in California's Capitol",chicagotribune.com,2017-10-17 07:00:00+00:00,USA,0.1666666666666666,2017
1175,347030,"Kuwait’s #MeToo movement | Women denounce harassment, violence",thehindu.com,2021-03-13 08:00:00+00:00,India,0.1666666666666666,2021
1176,194845,Supreme Court verdict on harassment of tribal woman (pdf version   full text),thehindu.com,2011-01-11 08:00:00+00:00,India,0.1666666666666666,2011
1177,100027,"Goons Harass Woman at Gurugram Bar, Attack Husband With Beer Bottle",india.com,2019-11-13 08:00:00+00:00,India,0.1666666666666666,2019
1178,215806,Britain's most powerful female banker makes claims of sexual harassment,usatoday.com,2017-10-26 07:00:00+00:00,USA,0.1666666666666666,2017
1179,87251,Comedy Writer Reveals Lurid Details of Harassment on Set — and Why It Cost Her a Job (Guest Column),hollywoodreporter.com,2017-10-17 07:00:00+00:00,USA,0.1666666666666666,2017
1180,90332,Fifi Geldof \'bleeding from ears and coughing blood\' as she battles pneumonia,ibtimes.co.uk,2014-12-15 08:00:00+00:00,UK,0.1666666666666666,2014
1181,135978,Omani woman successfully treated for advanced blood cell cancer at Apollo Cancer Centre,newindianexpress.com,2019-05-16 07:00:00+00:00,India,0.1666666666666666,2019
1182,51759,"Loose Women criticised after apology for using the word ""bloody""",digitalspy.com,2018-05-16 07:00:00+00:00,UK,0.1666666666666666,2018
1183,327251,Woman in coma after being raped and left for dead in pool of blood yards from home,mirror.co.uk,2020-05-25 07:00:00+00:00,UK,0.1666666666666666,2020
1184,299840,Elevated Blood Pressure in Women Can Lead to Heart Issues Down the Road,msn.com,2021-05-31 12:00:00+00:00,India,0.1666666666666666,2021
1185,181569,Prevenge is the mother of all bloodbaths – review,telegraph.co.uk,2017-02-10 08:00:00+00:00,UK,0.1666666666666666,2017
1186,335880,Blood Pressure Patterns Are Different for Women,nytimes.com,2020-01-15 08:00:00+00:00,India,0.1666666666666666,2020
1187,80507,Woman thrown out of Missouri hospital for 'trespassing' dies in jail from blood clots,foxnews.com,2012-03-30 07:00:00+00:00,UK,0.1666666666666666,2012
1188,127413,Woman died from blood poisoning days after visiting dentist to have tooth taken out,mirror.co.uk,2017-04-10 07:00:00+00:00,UK,0.1666666666666666,2017
1189,163535,71 Year Old Woman in a Wheelchair Survives Bear Attack in Her Kitchen: 'There's Blood Everywhere',people.com,2018-07-18 07:00:00+00:00,USA,0.3333333333333333,2018
1190,92217,Tokophobia: The women who are afraid of pregnancy and childbirth,independent.co.uk,2017-01-05 08:00:00+00:00,UK,0.1666666666666666,2017
1191,126858,Inside Lady C's traumatising childhood – a boys' school like Auschwitz and 'sadistic' male hormone injections,mirror.co.uk,2015-12-03 08:00:00+00:00,UK,0.1666666666666666,2015
1192,219942,Nashville Star Clare Bowen Reveals She Had Cancer as a Child in Pixie Cut Debut Post,usmagazine.com,2015-11-13 08:00:00+00:00,USA,0.1666666666666666,2015
1193,221425,"Kevin Jonas Cradles First Child, Baby Girl Alena Rose in First Father Daughter Photo",usmagazine.com,2014-02-05 08:00:00+00:00,USA,0.3333333333333333,2014
1194,119985,"Mom 'told girl, 7, she had cancer and shaved child's head in fundraising scam'",metro.co.uk,2018-10-11 07:00:00+00:00,UK,0.3333333333333333,2018
1195,313838,Prince Michael of Kent title: Why do his children not have prince or princess titles?,express.co.uk,2020-11-13 08:00:00+00:00,UK,0.1666666666666666,2020
1196,93853,"Woman playing ‘chicken’ with her children kills three year old son with 4x4 vehicle, police say",independent.co.uk,2019-06-24 07:00:00+00:00,UK,0.3333333333333333,2019
1197,334149,"Grandparents, mother of five facing charges for allegedly putting children in cages",nydailynews.com,2020-01-16 08:00:00+00:00,USA,0.1666666666666666,2020
1198,23673,Judge rules against Amanda Ware mother of murdered children in new custody case,cbsnews.com,2015-11-06 08:00:00+00:00,USA,0.1666666666666666,2015
1199,96786,Kournikova's mother charged with child neglect,independent.co.uk,2010-01-20 08:00:00+00:00,UK,0.1666666666666666,2010
1200,130358,Anthony Weiner Begins 21 Month Sentence for Sexting With Underage Girl,nbcnews.com,2017-11-06 08:00:00+00:00,USA,0.1666666666666666,2017
1201,30813,Mother who left daughter in the refrigerator sentenced to 40 years,chron.com,2016-08-05 07:00:00+00:00,USA,0.3333333333333333,2016
1202,292835,Teen robber who dragged woman down street has sentence delayed yet again,plymouthherald.co.uk,2019-10-25 07:00:00+00:00,UK,0.1666666666666666,2019
1203,236350,Woman Sentenced to 50 Years in Prison for Blowing Up Her House to Collect Insurance,complex.com,2016-12-20 08:00:00+00:00,USA,0.3333333333333333,2016
1204,5416,Woman sentenced to life for raping 10 year old male relative,News24.com,2019-04-03 07:00:00+00:00,South Africa,0.1666666666666666,2019
1205,222101,‘I’m so proud of myself. I stabbed her like 20 times.’: Teenage girl’s diary leads to 15 year sentence.,washingtonpost.com,2017-01-24 08:00:00+00:00,UK,0.1666666666666666,2017
1206,124601,Two women admit performing sex acts in PUBLIC avoid jail sentence,mirror.co.uk,2016-09-02 07:00:00+00:00,UK,0.1666666666666666,2016
1207,107054,Muslim Girl Who Was Once Sentenced To 40 lashes For Wearing A Miniskirt Is Now A Bikini Designer,indiatimes.com,2016-10-18 07:00:00+00:00,India,0.1666666666666666,2016
1208,218219,"Abby Lee Miller: Everything We Know About Her Fraud Case, Prison Sentence",usmagazine.com,2017-05-10 07:00:00+00:00,USA,0.1666666666666666,2017
1209,287398,JAILED: Teen girl thief nicknamed 'The Ninja' sentenced for raiding 34 homes with gang,dailystar.co.uk,2016-01-04 08:00:00+00:00,UK,0.1666666666666666,2016
1210,335855,Army's first female infantry officer blasts lower standards for women,nypost.com,2021-05-11 07:00:00+00:00,USA,0.3333333333333333,2021
1211,36388,Orlando female police officer shot multiple times near a Walmart as manhunt is underway,dailymail.co.uk,2017-01-09 08:00:00+00:00,India,0.1666666666666666,2017
1212,72812,"IAS officer DK Ravis death confirmed as suicide: Kar..ka officials slandered him, female batchmate, says CBI",firstpost.com,2015-05-21 07:00:00+00:00,India,0.1666666666666666,2015
1213,381589,Woman so drunk officers had to change her vomit soaked clothes sued police,liverpoolecho.co.uk,2020-09-18 07:00:00+00:00,UK,0.3333333333333333,2020
1214,149239,North Carolina woman holding meat cleaver fatally shot by police officer in newly released footage (WARNING   GRAPHIC VIDEO),nydailynews.com,2016-05-12 07:00:00+00:00,USA,0.1666666666666666,2016
1215,117165,Woman claims former Manchester police officer Kevin Dwyer flashed her from his car,manchestereveningnews.co.uk,2015-07-10 07:00:00+00:00,UK,0.3333333333333333,2015
1216,330789,Breonna Taylor: US police officer to be fired after black woman shot dead in her home,news.sky.com,2020-06-19 07:00:00+00:00,UK,0.3333333333333333,2020
1217,368416,"Cops Stop Fellow Officer From Punching Woman, Punching Cop Placed on Leave",tmz.com,2021-04-22 07:00:00+00:00,USA,0.0,2021
1218,22522,"Tara O'Sullivan, rookie Sacramento police officer, shot dead as she helps woman during domestic violence call",cbsnews.com,2019-06-20 07:00:00+00:00,USA,0.3333333333333333,2019
1219,272691,Tory Home Office Minister Victoria Atkins Admits She Does Not Know How Many Police Officers There Are,huffingtonpost.co.uk,2018-04-09 07:00:00+00:00,UK,0.1666666666666666,2018
1220,164178,Whoopi Goldberg Dishes on Her Famous Dinner Parties: ‘It’s What’s Forced Me to Become Social’,people.com,2019-09-25 07:00:00+00:00,USA,0.1666666666666666,2019
1221,348418,"Girl, 13, forced to marry man, 48, and she’ll have to care for his kids who are the same age in the P...",thesun.co.uk,2020-11-16 11:24:28+00:00,UK,0.0,2020
1222,78579,Woman forced ex to have sex holding machete to his face: cops,foxnews.com,2018-06-27 07:00:00+00:00,UK,0.1666666666666666,2018
1223,58611,Norwegian general Kristin Lund is first woman to lead United Nations force,economictimes.indiatimes.com,2014-05-13 07:00:00+00:00,India,0.1666666666666666,2014
1224,379310,"Philly DA Candidate Charles Peruto Forced to Address Julia Law Death, the 'Girl in the Bathtub'",thedailybeast.com,2021-05-08 07:00:00+00:00,USA,0.0,2021
1225,200250,Deepika Padukone Made It to the Air Force Admission Test,thequint.com,2016-09-01 07:00:00+00:00,India,0.0,2016
